SID,NAME,fecha_prediccion,umbral_distancia_enlace_km,umbral_min_trayectorias_por_cluster,n_trayectorias_best_cluster,dispersión_km_best_cluster,fecha_estimada_de_inicio,inicio_oficial,USA_SSHS,zona,label,horas_diff_reales,horas_diff_estimadas
2022304N16287,LISA,2022-10-22 18:00:00,50.0,40.0,1.0,0.0,2022-11-02 06:00:00,2022-10-31 12:00:00,,atlantico,0,-210.0,-252.0
2022304N16287,LISA,2022-10-24 06:00:00,50.0,40.0,1.0,0.0,2022-11-02 18:00:00,2022-10-31 12:00:00,,atlantico,0,-174.0,-228.0
2022304N16287,LISA,2022-10-25 00:00:00,50.0,5.0,5.0,605.26,2022-11-05 12:00:00,2022-10-31 12:00:00,,atlantico,0,-156.0,-276.0
2022304N16287,LISA,2022-10-25 06:00:00,50.0,40.0,1.0,0.0,2022-11-03 18:00:00,2022-10-31 12:00:00,,atlantico,0,-150.0,-228.0
2022304N16287,LISA,2022-10-26 00:00:00,50.0,5.0,5.0,631.83,2022-11-05 00:00:00,2022-10-31 12:00:00,,atlantico,0,-132.0,-240.0
2022304N16287,LISA,2022-10-28 00:00:00,100.0,5.0,8.0,771.3,2022-11-01 12:00:00,2022-10-31 12:00:00,,atlantico,0,-84.0,-108.0
2022304N16287,LISA,2022-10-28 12:00:00,200.0,5.0,5.0,73.01,2022-11-01 12:00:00,2022-10-31 12:00:00,,atlantico,0,-72.0,-96.0
2022304N16287,LISA,2022-10-29 00:00:00,200.0,5.0,5.0,92.3,2022-10-31 00:00:00,2022-10-31 12:00:00,,atlantico,0,-60.0,-48.0
2022304N16287,LISA,2022-10-29 06:00:00,100.0,15.0,15.0,64.34,2022-10-30 18:00:00,2022-10-31 12:00:00,,atlantico,0,-54.0,-36.0
2022304N16287,LISA,2022-10-29 12:00:00,100.0,5.0,7.0,34.09,2022-10-31 00:00:00,2022-10-31 12:00:00,,atlantico,0,-48.0,-36.0
2022304N16287,LISA,2022-10-29 18:00:00,50.0,5.0,6.0,38.03,2022-10-31 06:00:00,2022-10-31 12:00:00,,atlantico,0,-42.0,-36.0
2022304N16287,LISA,2022-10-30 00:00:00,50.0,10.0,10.0,33.49,2022-10-31 00:00:00,2022-10-31 12:00:00,,atlantico,0,-36.0,-24.0
2022304N16287,LISA,2022-10-30 06:00:00,50.0,30.0,33.0,39.98,2022-10-30 18:00:00,2022-10-31 12:00:00,,atlantico,0,-30.0,-12.0
2022304N16287,LISA,2022-10-30 12:00:00,50.0,15.0,19.0,31.16,2022-10-31 00:00:00,2022-10-31 12:00:00,,atlantico,0,-24.0,-12.0
2022304N16287,LISA,2022-10-30 18:00:00,50.0,15.0,19.0,35.43,2022-10-31 06:00:00,2022-10-31 12:00:00,-3.0,atlantico,0,-18.0,-12.0
2022304N16287,LISA,2022-10-31 00:00:00,50.0,15.0,17.0,29.7,2022-11-01 00:00:00,2022-10-31 12:00:00,-3.0,atlantico,0,-12.0,-24.0
2022304N16287,LISA,2022-10-31 06:00:00,50.0,20.0,27.0,33.2,2022-10-31 18:00:00,2022-10-31 12:00:00,-3.0,atlantico,0,-6.0,-12.0
2022304N16287,LISA,2022-10-31 12:00:00,50.0,30.0,37.0,32.65,2022-11-01 00:00:00,2022-10-31 12:00:00,0.0,atlantico,1,0.0,-12.0
2022304N16287,LISA,2022-10-31 18:00:00,50.0,40.0,48.0,29.37,2022-11-01 06:00:00,2022-10-31 12:00:00,0.0,atlantico,1,6.0,-12.0
2022304N16287,LISA,2022-11-01 00:00:00,50.0,40.0,49.0,26.36,2022-11-01 12:00:00,2022-10-31 12:00:00,0.0,atlantico,1,12.0,-12.0
2022304N16287,LISA,2022-11-01 06:00:00,50.0,40.0,49.0,23.68,2022-11-01 18:00:00,2022-10-31 12:00:00,0.0,atlantico,1,18.0,-12.0
2022304N16287,LISA,2022-11-01 12:00:00,50.0,10.0,11.0,29.49,2022-11-02 00:00:00,2022-10-31 12:00:00,0.0,atlantico,1,24.0,-12.0
2022304N16287,LISA,2022-11-03 18:00:00,50.0,5.0,6.0,13.61,2022-11-04 06:00:00,2022-10-31 12:00:00,-1.0,atlantico,0,78.0,-12.0
2022311N21293,NICOLE,2022-10-28 00:00:00,100.0,5.0,8.0,771.3,2022-11-01 12:00:00,2022-11-08 18:00:00,,atlantico,0,-282.0,-108.0
2022311N21293,NICOLE,2022-10-30 12:00:00,400.0,40.0,62.0,357.32,2022-10-31 12:00:00,2022-11-08 18:00:00,,atlantico,0,-222.0,-24.0
2022311N21293,NICOLE,2022-10-31 00:00:00,400.0,40.0,56.0,232.46,2022-10-31 12:00:00,2022-11-08 18:00:00,,atlantico,0,-210.0,-12.0
2022311N21293,NICOLE,2022-10-31 18:00:00,300.0,40.0,56.0,245.59,2022-11-01 06:00:00,2022-11-08 18:00:00,,atlantico,0,-192.0,-12.0
2022311N21293,NICOLE,2022-11-03 00:00:00,200.0,5.0,5.0,135.84,2022-11-09 12:00:00,2022-11-08 18:00:00,,atlantico,0,-138.0,-156.0
2022311N21293,NICOLE,2022-11-03 06:00:00,300.0,5.0,8.0,181.12,2022-11-09 06:00:00,2022-11-08 18:00:00,,atlantico,0,-132.0,-144.0
2022311N21293,NICOLE,2022-11-03 12:00:00,200.0,10.0,11.0,155.94,2022-11-09 12:00:00,2022-11-08 18:00:00,,atlantico,0,-126.0,-144.0
2022311N21293,NICOLE,2022-11-03 18:00:00,200.0,5.0,5.0,122.32,2022-11-09 18:00:00,2022-11-08 18:00:00,,atlantico,0,-120.0,-144.0
2022311N21293,NICOLE,2022-11-04 00:00:00,100.0,5.0,6.0,73.37,2022-11-09 12:00:00,2022-11-08 18:00:00,,atlantico,0,-114.0,-132.0
2022311N21293,NICOLE,2022-11-04 06:00:00,100.0,10.0,12.0,76.58,2022-11-09 18:00:00,2022-11-08 18:00:00,,atlantico,0,-108.0,-132.0
2022311N21293,NICOLE,2022-11-04 12:00:00,50.0,5.0,5.0,31.98,2022-11-09 12:00:00,2022-11-08 18:00:00,,atlantico,0,-102.0,-120.0
2022311N21293,NICOLE,2022-11-04 18:00:00,100.0,5.0,5.0,54.59,2022-11-09 18:00:00,2022-11-08 18:00:00,,atlantico,0,-96.0,-120.0
2022311N21293,NICOLE,2022-11-05 00:00:00,100.0,5.0,9.0,67.87,2022-11-09 12:00:00,2022-11-08 18:00:00,,atlantico,0,-90.0,-108.0
2022311N21293,NICOLE,2022-11-05 06:00:00,100.0,5.0,5.0,41.49,2022-11-09 06:00:00,2022-11-08 18:00:00,,atlantico,0,-84.0,-96.0
2022311N21293,NICOLE,2022-11-05 12:00:00,50.0,5.0,7.0,41.14,2022-11-09 12:00:00,2022-11-08 18:00:00,,atlantico,0,-78.0,-96.0
2022311N21293,NICOLE,2022-11-05 18:00:00,50.0,5.0,5.0,31.33,2022-11-09 18:00:00,2022-11-08 18:00:00,,atlantico,0,-72.0,-96.0
2022311N21293,NICOLE,2022-11-06 00:00:00,50.0,5.0,8.0,41.3,2022-11-09 12:00:00,2022-11-08 18:00:00,,atlantico,0,-66.0,-84.0
2022311N21293,NICOLE,2022-11-06 06:00:00,50.0,10.0,12.0,41.11,2022-11-09 18:00:00,2022-11-08 18:00:00,,atlantico,0,-60.0,-84.0
2022311N21293,NICOLE,2022-11-06 12:00:00,200.0,5.0,8.0,75.88,2022-11-09 12:00:00,2022-11-08 18:00:00,-3.0,atlantico,0,-54.0,-72.0
2022311N21293,NICOLE,2022-11-06 18:00:00,50.0,10.0,14.0,59.1,2022-11-09 18:00:00,2022-11-08 18:00:00,-3.0,atlantico,0,-48.0,-72.0
2022311N21293,NICOLE,2022-11-07 00:00:00,50.0,5.0,6.0,37.05,2022-11-09 12:00:00,2022-11-08 18:00:00,-3.0,atlantico,0,-42.0,-60.0
2022311N21293,NICOLE,2022-11-07 06:00:00,100.0,10.0,12.0,67.06,2022-11-09 06:00:00,2022-11-08 18:00:00,-2.0,atlantico,0,-36.0,-48.0
2022311N21293,NICOLE,2022-11-07 12:00:00,50.0,40.0,53.0,54.72,2022-11-09 12:00:00,2022-11-08 18:00:00,-2.0,atlantico,0,-30.0,-48.0
2022311N21293,NICOLE,2022-11-07 18:00:00,100.0,5.0,5.0,41.55,2022-11-09 18:00:00,2022-11-08 18:00:00,-2.0,atlantico,0,-24.0,-48.0
2022311N21293,NICOLE,2022-11-08 00:00:00,50.0,40.0,45.0,38.57,2022-11-09 12:00:00,2022-11-08 18:00:00,-2.0,atlantico,0,-18.0,-36.0
2022311N21293,NICOLE,2022-11-08 06:00:00,50.0,40.0,57.0,33.98,2022-11-09 06:00:00,2022-11-08 18:00:00,-2.0,atlantico,0,-12.0,-24.0
2022311N21293,NICOLE,2022-11-08 12:00:00,400.0,40.0,59.0,39.64,2022-11-09 12:00:00,2022-11-08 18:00:00,-2.0,atlantico,0,-6.0,-24.0
2022311N21293,NICOLE,2022-11-08 18:00:00,50.0,40.0,45.0,23.67,2022-11-09 06:00:00,2022-11-08 18:00:00,0.0,atlantico,1,0.0,-12.0
2022311N21293,NICOLE,2022-11-09 00:00:00,50.0,40.0,59.0,20.81,2022-11-09 12:00:00,2022-11-08 18:00:00,0.0,atlantico,1,6.0,-12.0
2022311N21293,NICOLE,2022-11-09 06:00:00,50.0,40.0,50.0,23.61,2022-11-09 18:00:00,2022-11-08 18:00:00,0.0,atlantico,1,12.0,-12.0
2022311N21293,NICOLE,2022-11-09 12:00:00,50.0,10.0,13.0,20.07,2022-11-10 00:00:00,2022-11-08 18:00:00,0.0,atlantico,1,18.0,-12.0
2023152N26274,ARLENE,2023-05-23 18:00:00,300.0,10.0,11.0,427.27,2023-06-01 18:00:00,2023-06-02 06:00:00,,atlantico,0,-228.0,-216.0
2023152N26274,ARLENE,2023-05-25 00:00:00,400.0,5.0,5.0,203.84,2023-06-02 12:00:00,2023-06-02 06:00:00,,atlantico,0,-198.0,-204.0
2023152N26274,ARLENE,2023-05-25 18:00:00,200.0,5.0,7.0,173.7,2023-05-31 18:00:00,2023-06-02 06:00:00,,atlantico,0,-180.0,-144.0
2023152N26274,ARLENE,2023-05-26 12:00:00,300.0,5.0,6.0,173.91,2023-06-02 12:00:00,2023-06-02 06:00:00,,atlantico,0,-162.0,-168.0
2023152N26274,ARLENE,2023-05-27 00:00:00,200.0,5.0,5.0,116.41,2023-06-01 12:00:00,2023-06-02 06:00:00,,atlantico,0,-150.0,-132.0
2023152N26274,ARLENE,2023-05-27 06:00:00,300.0,5.0,6.0,127.68,2023-06-01 06:00:00,2023-06-02 06:00:00,,atlantico,0,-144.0,-120.0
2023152N26274,ARLENE,2023-05-28 00:00:00,200.0,5.0,6.0,124.87,2023-06-02 00:00:00,2023-06-02 06:00:00,,atlantico,0,-126.0,-120.0
2023152N26274,ARLENE,2023-05-28 12:00:00,100.0,10.0,11.0,75.67,2023-06-01 12:00:00,2023-06-02 06:00:00,,atlantico,0,-114.0,-96.0
2023152N26274,ARLENE,2023-05-28 18:00:00,100.0,5.0,5.0,43.21,2023-06-01 18:00:00,2023-06-02 06:00:00,,atlantico,0,-108.0,-96.0
2023152N26274,ARLENE,2023-05-29 00:00:00,300.0,5.0,5.0,146.89,2023-06-02 12:00:00,2023-06-02 06:00:00,,atlantico,0,-102.0,-108.0
2023152N26274,ARLENE,2023-05-29 18:00:00,100.0,5.0,5.0,40.79,2023-06-01 06:00:00,2023-06-02 06:00:00,,atlantico,0,-84.0,-60.0
2023152N26274,ARLENE,2023-05-30 00:00:00,200.0,5.0,5.0,72.56,2023-06-02 00:00:00,2023-06-02 06:00:00,,atlantico,0,-78.0,-72.0
2023152N26274,ARLENE,2023-05-30 06:00:00,200.0,5.0,8.0,99.98,2023-06-02 06:00:00,2023-06-02 06:00:00,,atlantico,0,-72.0,-72.0
2023152N26274,ARLENE,2023-05-30 12:00:00,100.0,5.0,5.0,42.12,2023-06-01 00:00:00,2023-06-02 06:00:00,,atlantico,0,-66.0,-36.0
2023152N26274,ARLENE,2023-05-30 18:00:00,100.0,5.0,5.0,57.87,2023-06-01 18:00:00,2023-06-02 06:00:00,,atlantico,0,-60.0,-48.0
2023152N26274,ARLENE,2023-05-31 00:00:00,100.0,10.0,12.0,66.7,2023-06-01 12:00:00,2023-06-02 06:00:00,,atlantico,0,-54.0,-36.0
2023152N26274,ARLENE,2023-05-31 06:00:00,50.0,5.0,5.0,24.99,2023-06-01 06:00:00,2023-06-02 06:00:00,,atlantico,0,-48.0,-24.0
2023152N26274,ARLENE,2023-05-31 12:00:00,50.0,5.0,6.0,38.79,2023-06-02 00:00:00,2023-06-02 06:00:00,,atlantico,0,-42.0,-36.0
2023152N26274,ARLENE,2023-05-31 18:00:00,300.0,5.0,6.0,36.3,2023-06-01 06:00:00,2023-06-02 06:00:00,-3.0,atlantico,0,-36.0,-12.0
2023152N26274,ARLENE,2023-06-01 00:00:00,50.0,10.0,13.0,31.66,2023-06-02 00:00:00,2023-06-02 06:00:00,-3.0,atlantico,0,-30.0,-24.0
2023152N26274,ARLENE,2023-06-01 06:00:00,50.0,5.0,5.0,29.08,2023-06-02 06:00:00,2023-06-02 06:00:00,-3.0,atlantico,0,-24.0,-24.0
2023152N26274,ARLENE,2023-06-01 12:00:00,50.0,40.0,45.0,28.21,2023-06-02 00:00:00,2023-06-02 06:00:00,-1.0,atlantico,0,-18.0,-12.0
2023152N26274,ARLENE,2023-06-01 18:00:00,50.0,40.0,48.0,27.38,2023-06-02 06:00:00,2023-06-02 06:00:00,-1.0,atlantico,0,-12.0,-12.0
2023152N26274,ARLENE,2023-06-02 00:00:00,200.0,15.0,15.0,50.74,2023-06-02 12:00:00,2023-06-02 06:00:00,-1.0,atlantico,0,-6.0,-12.0
2023152N26274,ARLENE,2023-06-02 06:00:00,50.0,5.0,8.0,38.15,2023-06-02 18:00:00,2023-06-02 06:00:00,0.0,atlantico,1,0.0,-12.0
2023152N26274,ARLENE,2023-06-02 12:00:00,50.0,40.0,1.0,0.0,2023-06-03 00:00:00,2023-06-02 06:00:00,0.0,atlantico,1,6.0,-12.0
2023170N11323,BRET,2023-06-12 00:00:00,50.0,5.0,9.0,1688.98,2023-06-20 00:00:00,2023-06-19 18:00:00,,atlantico,0,-186.0,-192.0
2023170N11323,BRET,2023-06-14 06:00:00,200.0,5.0,5.0,151.43,2023-06-21 06:00:00,2023-06-19 18:00:00,,atlantico,0,-132.0,-168.0
2023170N11323,BRET,2023-06-14 18:00:00,200.0,5.0,5.0,71.5,2023-06-21 06:00:00,2023-06-19 18:00:00,,atlantico,0,-120.0,-156.0
2023170N11323,BRET,2023-06-15 06:00:00,300.0,5.0,5.0,110.89,2023-06-21 18:00:00,2023-06-19 18:00:00,,atlantico,0,-108.0,-156.0
2023170N11323,BRET,2023-06-15 18:00:00,400.0,5.0,7.0,175.56,2023-06-21 06:00:00,2023-06-19 18:00:00,,atlantico,0,-96.0,-132.0
2023170N11323,BRET,2023-06-16 00:00:00,200.0,10.0,10.0,170.01,2023-06-21 00:00:00,2023-06-19 18:00:00,,atlantico,0,-90.0,-120.0
2023170N11323,BRET,2023-06-16 12:00:00,200.0,10.0,10.0,124.4,2023-06-21 00:00:00,2023-06-19 18:00:00,,atlantico,0,-78.0,-108.0
2023170N11323,BRET,2023-06-16 18:00:00,300.0,5.0,7.0,212.56,2023-06-21 18:00:00,2023-06-19 18:00:00,,atlantico,0,-72.0,-120.0
2023170N11323,BRET,2023-06-17 00:00:00,100.0,5.0,6.0,84.42,2023-06-21 12:00:00,2023-06-19 18:00:00,,atlantico,0,-66.0,-108.0
2023170N11323,BRET,2023-06-17 06:00:00,200.0,5.0,6.0,99.02,2023-06-22 06:00:00,2023-06-19 18:00:00,,atlantico,0,-60.0,-120.0
2023170N11323,BRET,2023-06-17 12:00:00,100.0,5.0,9.0,64.5,2023-06-21 00:00:00,2023-06-19 18:00:00,,atlantico,0,-54.0,-84.0
2023170N11323,BRET,2023-06-17 18:00:00,50.0,5.0,5.0,14.61,2023-06-20 18:00:00,2023-06-19 18:00:00,,atlantico,0,-48.0,-72.0
2023170N11323,BRET,2023-06-18 00:00:00,50.0,5.0,6.0,28.57,2023-06-21 00:00:00,2023-06-19 18:00:00,,atlantico,0,-42.0,-72.0
2023170N11323,BRET,2023-06-18 06:00:00,50.0,5.0,5.0,31.0,2023-06-20 18:00:00,2023-06-19 18:00:00,,atlantico,0,-36.0,-60.0
2023170N11323,BRET,2023-06-18 12:00:00,50.0,5.0,5.0,36.91,2023-06-21 12:00:00,2023-06-19 18:00:00,,atlantico,0,-30.0,-72.0
2023170N11323,BRET,2023-06-18 18:00:00,50.0,10.0,10.0,55.03,2023-06-20 18:00:00,2023-06-19 18:00:00,,atlantico,0,-24.0,-48.0
2023170N11323,BRET,2023-06-19 00:00:00,50.0,5.0,5.0,25.63,2023-06-22 00:00:00,2023-06-19 18:00:00,,atlantico,0,-18.0,-72.0
2023170N11323,BRET,2023-06-19 06:00:00,50.0,10.0,12.0,33.96,2023-06-21 18:00:00,2023-06-19 18:00:00,-1.0,atlantico,0,-12.0,-60.0
2023170N11323,BRET,2023-06-19 12:00:00,50.0,5.0,7.0,41.96,2023-06-21 12:00:00,2023-06-19 18:00:00,-1.0,atlantico,0,-6.0,-48.0
2023170N11323,BRET,2023-06-19 18:00:00,50.0,20.0,20.0,53.81,2023-06-21 18:00:00,2023-06-19 18:00:00,0.0,atlantico,1,0.0,-48.0
2023170N11323,BRET,2023-06-20 00:00:00,50.0,20.0,21.0,35.77,2023-06-21 12:00:00,2023-06-19 18:00:00,0.0,atlantico,1,6.0,-36.0
2023170N11323,BRET,2023-06-20 06:00:00,50.0,20.0,21.0,42.9,2023-06-21 18:00:00,2023-06-19 18:00:00,0.0,atlantico,1,12.0,-36.0
2023170N11323,BRET,2023-06-20 12:00:00,50.0,10.0,13.0,41.86,2023-06-21 12:00:00,2023-06-19 18:00:00,0.0,atlantico,1,18.0,-24.0
2023170N11323,BRET,2023-06-20 18:00:00,50.0,5.0,9.0,32.81,2023-06-22 06:00:00,2023-06-19 18:00:00,0.0,atlantico,1,24.0,-36.0
2023170N11323,BRET,2023-06-21 00:00:00,50.0,15.0,18.0,25.54,2023-06-21 12:00:00,2023-06-19 18:00:00,0.0,atlantico,1,30.0,-12.0
2023170N11323,BRET,2023-06-21 06:00:00,50.0,20.0,24.0,26.37,2023-06-21 18:00:00,2023-06-19 18:00:00,0.0,atlantico,1,36.0,-12.0
2023170N11323,BRET,2023-06-21 12:00:00,50.0,30.0,31.0,22.44,2023-06-22 00:00:00,2023-06-19 18:00:00,0.0,atlantico,1,42.0,-12.0
2023170N11323,BRET,2023-06-21 18:00:00,50.0,30.0,31.0,18.95,2023-06-22 06:00:00,2023-06-19 18:00:00,0.0,atlantico,1,48.0,-12.0
2023170N11323,BRET,2023-06-22 00:00:00,50.0,10.0,12.0,40.35,2023-06-22 12:00:00,2023-06-19 18:00:00,0.0,atlantico,1,54.0,-12.0
2023170N11323,BRET,2023-06-22 06:00:00,50.0,5.0,9.0,36.52,2023-06-22 18:00:00,2023-06-19 18:00:00,0.0,atlantico,1,60.0,-12.0
2023170N11323,BRET,2023-06-22 12:00:00,50.0,5.0,8.0,25.65,2023-06-23 00:00:00,2023-06-19 18:00:00,0.0,atlantico,1,66.0,-12.0
2023170N11323,BRET,2023-06-22 18:00:00,100.0,20.0,25.0,41.94,2023-06-24 06:00:00,2023-06-19 18:00:00,0.0,atlantico,1,72.0,-36.0
2023170N11323,BRET,2023-06-23 00:00:00,50.0,20.0,20.0,25.54,2023-06-24 00:00:00,2023-06-19 18:00:00,0.0,atlantico,1,78.0,-24.0
2023170N11323,BRET,2023-06-23 06:00:00,300.0,10.0,14.0,62.95,2023-06-23 18:00:00,2023-06-19 18:00:00,0.0,atlantico,1,84.0,-12.0
2023170N11323,BRET,2023-06-23 12:00:00,50.0,20.0,22.0,19.57,2023-06-24 00:00:00,2023-06-19 18:00:00,0.0,atlantico,1,90.0,-12.0
2023170N11323,BRET,2023-06-23 18:00:00,50.0,20.0,24.0,23.29,2023-06-24 06:00:00,2023-06-19 18:00:00,0.0,atlantico,1,96.0,-12.0
2023173N10320,CINDY,2023-06-12 00:00:00,50.0,5.0,9.0,1688.98,2023-06-20 00:00:00,2023-06-23 00:00:00,,atlantico,0,-264.0,-192.0
2023173N10320,CINDY,2023-06-17 06:00:00,200.0,5.0,6.0,99.02,2023-06-22 06:00:00,2023-06-23 00:00:00,,atlantico,0,-138.0,-120.0
2023173N10320,CINDY,2023-06-18 12:00:00,200.0,5.0,5.0,74.64,2023-06-24 00:00:00,2023-06-23 00:00:00,,atlantico,0,-108.0,-132.0
2023173N10320,CINDY,2023-06-19 00:00:00,50.0,5.0,5.0,25.63,2023-06-22 00:00:00,2023-06-23 00:00:00,,atlantico,0,-96.0,-72.0
2023173N10320,CINDY,2023-06-19 06:00:00,50.0,5.0,5.0,31.96,2023-06-23 06:00:00,2023-06-23 00:00:00,,atlantico,0,-90.0,-96.0
2023173N10320,CINDY,2023-06-19 12:00:00,400.0,15.0,17.0,266.61,2023-06-22 00:00:00,2023-06-23 00:00:00,,atlantico,0,-84.0,-60.0
2023173N10320,CINDY,2023-06-19 18:00:00,50.0,15.0,15.0,51.41,2023-06-23 06:00:00,2023-06-23 00:00:00,,atlantico,0,-78.0,-84.0
2023173N10320,CINDY,2023-06-20 00:00:00,100.0,10.0,10.0,51.17,2023-06-23 12:00:00,2023-06-23 00:00:00,,atlantico,0,-72.0,-84.0
2023173N10320,CINDY,2023-06-20 06:00:00,200.0,10.0,11.0,75.64,2023-06-23 18:00:00,2023-06-23 00:00:00,,atlantico,0,-66.0,-84.0
2023173N10320,CINDY,2023-06-20 12:00:00,200.0,5.0,5.0,78.5,2023-06-24 00:00:00,2023-06-23 00:00:00,,atlantico,0,-60.0,-84.0
2023173N10320,CINDY,2023-06-20 18:00:00,200.0,5.0,7.0,116.42,2023-06-24 06:00:00,2023-06-23 00:00:00,,atlantico,0,-54.0,-84.0
2023173N10320,CINDY,2023-06-21 00:00:00,100.0,5.0,8.0,65.9,2023-06-24 00:00:00,2023-06-23 00:00:00,,atlantico,0,-48.0,-72.0
2023173N10320,CINDY,2023-06-21 06:00:00,100.0,5.0,6.0,54.92,2023-06-23 18:00:00,2023-06-23 00:00:00,,atlantico,0,-42.0,-60.0
2023173N10320,CINDY,2023-06-21 12:00:00,50.0,10.0,10.0,46.01,2023-06-24 00:00:00,2023-06-23 00:00:00,,atlantico,0,-36.0,-60.0
2023173N10320,CINDY,2023-06-21 18:00:00,50.0,5.0,7.0,40.1,2023-06-23 18:00:00,2023-06-23 00:00:00,,atlantico,0,-30.0,-48.0
2023173N10320,CINDY,2023-06-22 00:00:00,50.0,20.0,20.0,41.06,2023-06-24 00:00:00,2023-06-23 00:00:00,-1.0,atlantico,0,-24.0,-48.0
2023173N10320,CINDY,2023-06-22 06:00:00,50.0,5.0,8.0,49.16,2023-06-24 06:00:00,2023-06-23 00:00:00,-1.0,atlantico,0,-18.0,-48.0
2023173N10320,CINDY,2023-06-22 12:00:00,50.0,20.0,26.0,41.99,2023-06-24 00:00:00,2023-06-23 00:00:00,-1.0,atlantico,0,-12.0,-36.0
2023173N10320,CINDY,2023-06-22 18:00:00,50.0,20.0,24.0,38.86,2023-06-24 06:00:00,2023-06-23 00:00:00,-1.0,atlantico,0,-6.0,-36.0
2023173N10320,CINDY,2023-06-23 00:00:00,50.0,20.0,20.0,25.54,2023-06-24 00:00:00,2023-06-23 00:00:00,0.0,atlantico,1,0.0,-24.0
2023173N10320,CINDY,2023-06-23 06:00:00,50.0,10.0,12.0,34.3,2023-06-24 06:00:00,2023-06-23 00:00:00,0.0,atlantico,1,6.0,-24.0
2023173N10320,CINDY,2023-06-23 12:00:00,50.0,20.0,22.0,19.57,2023-06-24 00:00:00,2023-06-23 00:00:00,0.0,atlantico,1,12.0,-12.0
2023173N10320,CINDY,2023-06-23 18:00:00,50.0,20.0,24.0,23.29,2023-06-24 06:00:00,2023-06-23 00:00:00,0.0,atlantico,1,18.0,-12.0
2023179N15256,ADRIAN,2023-06-17 12:00:00,300.0,5.0,5.0,130.63,2023-07-01 00:00:00,2023-06-27 15:00:00,,pacifico,0,-243.0,-324.0
2023179N15256,ADRIAN,2023-06-17 18:00:00,400.0,5.0,5.0,264.89,2023-06-30 18:00:00,2023-06-27 15:00:00,,pacifico,0,-237.0,-312.0
2023179N15256,ADRIAN,2023-06-18 12:00:00,300.0,5.0,8.0,207.56,2023-06-29 12:00:00,2023-06-27 15:00:00,,pacifico,0,-219.0,-264.0
2023179N15256,ADRIAN,2023-06-19 00:00:00,300.0,5.0,5.0,157.65,2023-07-01 00:00:00,2023-06-27 15:00:00,,pacifico,0,-207.0,-288.0
2023179N15256,ADRIAN,2023-06-19 12:00:00,300.0,5.0,5.0,167.2,2023-06-29 12:00:00,2023-06-27 15:00:00,,pacifico,0,-195.0,-240.0
2023179N15256,ADRIAN,2023-06-19 18:00:00,400.0,5.0,6.0,287.69,2023-06-30 18:00:00,2023-06-27 15:00:00,,pacifico,0,-189.0,-264.0
2023179N15256,ADRIAN,2023-06-20 00:00:00,300.0,5.0,8.0,201.93,2023-06-29 12:00:00,2023-06-27 15:00:00,,pacifico,0,-183.0,-228.0
2023179N15256,ADRIAN,2023-06-20 06:00:00,300.0,5.0,7.0,174.56,2023-06-29 18:00:00,2023-06-27 15:00:00,,pacifico,0,-177.0,-228.0
2023179N15256,ADRIAN,2023-06-20 12:00:00,300.0,5.0,5.0,213.85,2023-07-01 00:00:00,2023-06-27 15:00:00,,pacifico,0,-171.0,-252.0
2023179N15256,ADRIAN,2023-06-20 18:00:00,300.0,5.0,8.0,201.2,2023-06-29 18:00:00,2023-06-27 15:00:00,,pacifico,0,-165.0,-216.0
2023179N15256,ADRIAN,2023-06-21 00:00:00,300.0,5.0,6.0,185.45,2023-06-30 12:00:00,2023-06-27 15:00:00,,pacifico,0,-159.0,-228.0
2023179N15256,ADRIAN,2023-06-21 06:00:00,400.0,5.0,6.0,220.88,2023-06-30 18:00:00,2023-06-27 15:00:00,,pacifico,0,-153.0,-228.0
2023179N15256,ADRIAN,2023-06-21 12:00:00,300.0,5.0,5.0,189.75,2023-07-01 12:00:00,2023-06-27 15:00:00,,pacifico,0,-147.0,-240.0
2023179N15256,ADRIAN,2023-06-21 18:00:00,200.0,5.0,5.0,157.49,2023-06-30 06:00:00,2023-06-27 15:00:00,,pacifico,0,-141.0,-204.0
2023179N15256,ADRIAN,2023-06-22 00:00:00,300.0,5.0,5.0,200.17,2023-07-01 00:00:00,2023-06-27 15:00:00,,pacifico,0,-135.0,-216.0
2023179N15256,ADRIAN,2023-06-22 12:00:00,400.0,5.0,6.0,203.07,2023-06-27 12:00:00,2023-06-27 15:00:00,,pacifico,0,-123.0,-120.0
2023179N15256,ADRIAN,2023-06-22 18:00:00,300.0,5.0,6.0,178.65,2023-06-27 18:00:00,2023-06-27 15:00:00,,pacifico,0,-117.0,-120.0
2023179N15256,ADRIAN,2023-06-23 00:00:00,400.0,5.0,6.0,224.39,2023-06-28 00:00:00,2023-06-27 15:00:00,,pacifico,0,-111.0,-120.0
2023179N15256,ADRIAN,2023-06-23 06:00:00,200.0,5.0,5.0,104.94,2023-06-30 06:00:00,2023-06-27 15:00:00,,pacifico,0,-105.0,-168.0
2023179N15256,ADRIAN,2023-06-23 12:00:00,200.0,5.0,7.0,153.6,2023-06-27 12:00:00,2023-06-27 15:00:00,,pacifico,0,-99.0,-96.0
2023179N15256,ADRIAN,2023-06-23 18:00:00,400.0,5.0,7.0,256.16,2023-06-30 06:00:00,2023-06-27 15:00:00,,pacifico,0,-93.0,-156.0
